Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Neighborhood,HouseStyle,YearBuilt,YearRemodAdd,1stFlrSF,2ndFlrSF,LowQualFinSF,Fireplaces,FireplaceQu,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1347,20,RL,NA,20781,IR2,NWAmes,1Story,1968,2003,2156,0,0,1,Gd,0,6,2006,WD,Normal,262500
1348,20,RL,93,15306,IR1,Timber,1Story,2006,2007,1776,0,0,1,Gd,0,5,2007,New,Partial,283463
1349,20,RL,NA,16196,IR3,SawyerW,1Story,1998,1998,1494,0,0,1,Fa,0,8,2007,WD,Normal,215000
1350,70,RM,50,5250,Reg,OldTown,2Story,1872,1987,938,1215,205,0,NA,0,12,2008,WD,Normal,122000
1351,90,RL,91,11643,Reg,NAmes,2Story,1969,1969,1338,1296,0,0,NA,0,8,2009,WD,Normal,200000
1352,60,RL,70,9247,IR1,NAmes,2Story,1962,1962,858,858,0,1,Gd,0,3,2008,WD,Normal,171000
1353,50,RM,50,6000,Reg,BrkSide,1.5Fin,1937,2000,786,390,0,0,NA,0,7,2009,WD,Normal,134900
1354,50,RL,56,14720,IR1,NoRidge,1.5Fin,1995,1996,2053,1185,0,1,Ex,0,3,2010,WD,Normal,410000
1355,60,RL,NA,10316,IR1,CollgCr,2Story,2000,2000,992,873,0,1,TA,0,6,2008,WD,Normal,235000
1356,80,RL,102,10192,IR1,NWAmes,SLvl,1968,1992,1222,698,0,1,TA,0,9,2006,WD,Normal,170000
1357,20,RL,NA,9477,Reg,NAmes,1Story,1966,1966,892,0,0,0,NA,0,10,2008,WD,Normal,110000
1358,20,RL,NA,12537,IR1,NAmes,1Story,1971,2008,1078,0,0,1,Fa,0,4,2010,WD,Normal,149900
1359,160,FV,NA,2117,Reg,Somerst,2Story,2000,2000,769,804,0,0,NA,0,6,2010,WD,Normal,177500
1360,20,RL,129,16737,Reg,NridgHt,1Story,2004,2005,1980,0,0,1,Gd,0,9,2006,WD,Normal,315000
1361,70,RL,51,9842,Reg,SWISU,2Story,1921,1998,990,1611,0,0,NA,0,5,2008,WD,Normal,189000
1362,20,RL,124,16158,IR1,StoneBr,1Story,2005,2005,1530,0,0,1,Gd,0,6,2009,WD,Normal,260000
1363,50,RL,NA,12513,IR1,NAmes,1.5Fin,1920,2007,1281,457,0,1,Gd,0,6,2009,WD,Normal,104900
1364,60,RL,73,8499,IR1,Gilbert,2Story,2006,2007,616,796,0,1,Gd,0,3,2007,New,Partial,156932
1365,160,FV,30,3180,Reg,Somerst,2Story,2005,2005,520,600,80,0,NA,0,4,2006,WD,Abnorml,144152
1366,60,FV,NA,7500,Reg,Somerst,2Story,2000,2000,814,860,0,0,NA,0,1,2010,WD,Normal,216000
1367,60,RL,68,9179,IR1,CollgCr,2Story,1999,1999,882,908,0,0,NA,0,6,2008,WD,Abnorml,193000
1368,160,RM,41,2665,Reg,MeadowV,2Story,1977,1977,925,550,0,1,TA,0,7,2006,WD,Normal,127000
1369,120,RM,NA,4435,Reg,CollgCr,1Story,2003,2004,848,0,0,0,NA,0,6,2009,WD,Normal,144000
1370,20,RL,48,10635,IR2,CollgCr,1Story,2003,2003,1668,0,0,1,TA,0,5,2010,WD,Normal,232000
1371,50,RL,90,5400,Reg,OldTown,1.5Fin,1920,1950,840,534,0,0,NA,0,10,2009,WD,Normal,105000
1372,80,RL,80,9600,Reg,NAmes,SLvl,1955,1996,1661,0,0,1,TA,0,10,2008,WD,Normal,165500
1373,60,RL,75,9750,Reg,CollgCr,2Story,1998,1998,1108,989,0,1,TA,0,6,2006,WD,Normal,274300
1374,20,RL,NA,11400,Reg,NoRidge,1Story,2001,2002,2633,0,0,2,Gd,0,3,2007,WD,Normal,466500
1375,60,FV,85,10625,Reg,Somerst,2Story,2005,2005,1026,932,0,1,Gd,0,7,2008,WD,Normal,250000
1376,20,RL,89,10991,IR1,Timber,1Story,2007,2007,1571,0,0,1,Gd,0,12,2007,New,Partial,239000
1377,30,RL,52,6292,Reg,SWISU,1Story,1930,1950,790,0,0,0,NA,0,4,2008,WD,Normal,91000
1378,50,RL,60,10998,Reg,Edwards,1.5Fin,1941,1960,984,620,0,0,NA,0,7,2009,WD,Normal,117000
1379,160,RM,21,1953,Reg,BrDale,2Story,1973,1973,483,504,0,0,NA,0,6,2006,WD,Normal,83000
1380,80,RL,73,9735,Reg,Timber,SLvl,2006,2007,754,640,0,0,NA,0,5,2008,WD,Normal,167500
1381,30,RL,45,8212,Reg,Edwards,1Story,1914,1950,864,0,0,0,NA,0,6,2010,WD,Normal,58500
1382,20,RL,NA,12925,IR1,NAmes,1Story,1970,1970,2117,0,0,2,Gd,0,5,2008,WD,Normal,237500
1383,70,RM,60,7200,Reg,OldTown,2Story,1920,1950,998,764,0,0,NA,0,10,2006,WD,Normal,157000
1384,30,RL,NA,25339,Reg,Sawyer,1Story,1918,2007,1416,0,0,0,NA,0,8,2007,WD,Normal,112000
1385,50,RL,60,9060,Reg,Edwards,1.5Fin,1939,1950,698,560,0,0,NA,0,10,2009,WD,Normal,105000
1386,50,RM,40,5436,Reg,IDOTRR,1.5Fin,1922,2007,796,358,0,0,NA,0,5,2010,WD,Normal,125500
1387,60,RL,80,16692,IR1,NWAmes,2Story,1978,1978,1392,1392,0,2,TA,2000,7,2006,WD,Normal,250000
1388,50,RM,60,8520,Reg,OldTown,1.5Fin,1916,1950,1664,862,0,1,Gd,0,8,2007,CWD,Family,136000
1389,20,RL,42,14892,IR1,Gilbert,1Story,2006,2007,1746,0,0,2,Gd,0,10,2009,WD,Normal,377500
1390,50,RM,60,6000,Reg,BrkSide,1.5Fin,1941,1950,869,349,0,1,Gd,0,3,2007,WD,Normal,131000
1391,20,RL,70,9100,Reg,CollgCr,1Story,2000,2000,1525,0,0,0,NA,0,9,2006,WD,Normal,235000
1392,90,RL,65,8944,Reg,NAmes,1Story,1967,1967,1584,0,0,0,NA,0,4,2009,WD,Normal,124000
1393,85,RL,68,7838,Reg,NAmes,SFoyer,1967,1967,900,0,0,1,Po,0,12,2006,WD,Normal,123000
1394,190,RM,60,10800,Reg,OldTown,1.5Fin,1905,2000,1221,691,0,1,TA,0,4,2008,WD,Normal,163000
1395,120,RL,53,4045,Reg,Blmngtn,1Story,2006,2006,1500,0,0,1,Gd,0,10,2006,New,Partial,246578
1396,60,RL,88,12665,IR1,Timber,2Story,2005,2006,1133,1349,0,1,Gd,0,2,2007,WD,Normal,281213
1397,20,RL,NA,57200,IR1,Timber,1Story,1948,1950,1687,0,0,2,TA,0,6,2010,WD,Normal,160000
1398,70,RM,51,6120,Reg,BrkSide,2Story,1920,2004,939,574,0,0,NA,0,5,2007,WD,Normal,137500
1399,50,RL,60,7200,Reg,NAmes,1.5Fin,1950,1982,1136,768,0,0,NA,0,5,2009,WD,Normal,138000
1400,50,RL,51,6171,Reg,SWISU,1.5Fin,1925,1990,1160,448,0,1,Gd,0,10,2009,WD,Normal,137450
1401,50,RM,50,6000,Reg,BrkSide,1.5Fin,1929,1950,950,208,0,1,Gd,0,7,2008,WD,Normal,120000
1402,60,RL,62,7415,IR1,Gilbert,2Story,2004,2004,864,729,0,1,TA,0,4,2008,WD,Normal,193000
1403,20,RL,64,6762,Reg,CollgCr,1Story,2006,2006,1294,0,0,1,Gd,0,7,2006,New,Partial,193879
1404,20,RL,49,15256,IR1,Somerst,1Story,2007,2007,1464,0,0,0,NA,0,8,2007,WD,Normal,282922
1405,50,RL,60,10410,Reg,OldTown,1.5Fin,1915,1950,694,520,0,0,NA,0,1,2006,WD,Family,105000
1406,120,RM,44,3842,IR1,Crawfor,1Story,2004,2005,1646,0,0,1,Gd,0,1,2008,WD,Normal,275000
1407,85,RL,70,8445,Reg,CollgCr,SFoyer,1972,2007,768,0,0,0,NA,0,3,2009,WD,Normal,133000
1408,20,RL,NA,8780,IR1,Mitchel,1Story,1985,1985,833,0,0,0,NA,0,3,2009,WD,Normal,112000
1409,70,RM,60,7740,Reg,OldTown,2Story,1910,1950,741,622,0,0,NA,0,6,2010,WD,Normal,125500
1410,60,RL,46,20544,IR1,NWAmes,2Story,1986,1991,1236,857,0,1,TA,0,11,2008,WD,Normal,215000
1411,60,RL,79,12420,Reg,CollgCr,2Story,2001,2001,944,896,0,0,NA,0,6,2009,WD,Normal,230000
1412,50,RL,80,9600,Reg,NAmes,1.5Fin,1950,2005,1112,556,0,0,NA,0,9,2009,WD,Normal,140000
1413,90,RL,60,7200,Reg,NAmes,1Story,1949,1950,1040,0,0,0,NA,0,6,2009,WD,Normal,90000
1414,20,RL,88,10994,IR1,SawyerW,1Story,2005,2006,1844,0,0,1,Gd,0,9,2009,COD,Abnorml,257000
1415,50,RL,64,13053,Reg,BrkSide,1.5Fin,1923,2000,1053,795,0,1,Gd,0,6,2008,WD,Normal,207000
1416,120,RL,51,3635,Reg,Blmngtn,1Story,2007,2007,1569,0,0,1,TA,0,5,2009,WD,Normal,175900
1417,190,RM,60,11340,Reg,OldTown,2Story,1885,1950,1246,1044,0,0,NA,0,4,2010,WD,Normal,122500
1418,60,RL,NA,16545,IR1,NoRidge,2Story,1998,1998,1310,1140,0,1,TA,0,5,2009,WD,Normal,340000
1419,20,RL,71,9204,Reg,NAmes,1Story,1963,1963,1144,0,0,0,NA,0,8,2008,COD,Normal,124000
1420,20,RL,NA,16381,IR1,Crawfor,1Story,1969,1969,1844,0,0,1,TA,0,12,2006,WD,Normal,223000
1421,60,RL,90,11700,Reg,NWAmes,2Story,1968,1968,708,708,0,1,TA,0,5,2006,WD,Normal,179900
1422,120,RL,53,4043,Reg,NPkVill,1Story,1977,1977,1069,0,0,1,Fa,0,7,2010,WD,Normal,127500
1423,120,RM,37,4435,Reg,CollgCr,1Story,2003,2003,848,0,0,0,NA,0,3,2008,WD,Normal,136500
1424,80,RL,NA,19690,IR1,Edwards,SLvl,1966,1966,1575,626,0,1,Gd,0,8,2006,WD,Alloca,274970
1425,20,RL,NA,9503,Reg,NAmes,1Story,1958,1983,1344,0,0,1,TA,0,6,2007,WD,Normal,144000
1426,20,RL,80,10721,IR1,NAmes,1Story,1959,1959,1252,0,0,0,NA,0,10,2008,WD,Normal,142000
1427,60,RL,81,10944,IR1,NoRidge,2Story,1994,1994,1223,904,0,2,TA,0,8,2008,WD,Normal,271000
1428,50,RL,60,10930,Reg,NAmes,1.5Fin,1945,1950,1048,510,0,1,TA,0,4,2008,WD,Normal,140000
1429,30,RM,60,7200,Reg,OldTown,1Story,1940,1992,804,0,0,2,Gd,0,2,2010,WD,Abnorml,119000
1430,20,RL,NA,12546,IR1,NWAmes,1Story,1981,1981,1440,0,0,1,TA,0,4,2007,WD,Normal,182900
1431,60,RL,60,21930,IR3,Gilbert,2Story,2005,2005,734,1104,0,1,Gd,0,7,2006,WD,Normal,192140
1432,120,RL,NA,4928,IR1,NPkVill,1Story,1976,1976,958,0,0,0,NA,0,10,2009,WD,Normal,143750
1433,30,RL,60,10800,Reg,OldTown,1Story,1927,2007,968,0,0,0,NA,0,8,2007,WD,Normal,64500
1434,60,RL,93,10261,IR1,Gilbert,2Story,2000,2000,962,830,0,1,TA,0,5,2008,WD,Normal,186500
1435,20,RL,80,17400,Reg,Mitchel,1Story,1977,1977,1126,0,0,1,Gd,0,5,2006,WD,Normal,160000
1436,20,RL,80,8400,Reg,NAmes,1Story,1962,2005,1537,0,0,1,Gd,0,7,2008,COD,Abnorml,174000
1437,20,RL,60,9000,Reg,NAmes,1Story,1971,1971,864,0,0,0,NA,0,5,2007,WD,Normal,120500
1438,20,RL,96,12444,Reg,NridgHt,1Story,2008,2008,1932,0,0,1,Gd,0,11,2008,New,Partial,394617
1439,20,RM,90,7407,Reg,OldTown,1Story,1957,1996,1236,0,0,0,NA,0,4,2010,WD,Normal,149700
1440,60,RL,80,11584,Reg,NWAmes,SLvl,1979,1979,1040,685,0,1,TA,0,11,2007,WD,Normal,197000
1441,70,RL,79,11526,IR1,Crawfor,2.5Fin,1922,1994,1423,748,384,1,Gd,0,9,2008,WD,Normal,191000
1442,120,RM,NA,4426,Reg,CollgCr,1Story,2004,2004,848,0,0,1,TA,0,5,2008,WD,Normal,149300
1443,60,FV,85,11003,Reg,Somerst,2Story,2008,2008,1026,981,0,1,Ex,0,4,2009,WD,Normal,310000
1444,30,RL,NA,8854,Reg,BrkSide,1.5Unf,1916,1950,952,0,0,1,Gd,0,5,2009,WD,Normal,121000
1445,20,RL,63,8500,Reg,CollgCr,1Story,2004,2004,1422,0,0,0,NA,0,11,2007,WD,Normal,179600
1446,85,RL,70,8400,Reg,Sawyer,SFoyer,1966,1966,913,0,0,0,NA,0,5,2007,WD,Normal,129000
1447,20,RL,NA,26142,IR1,Mitchel,1Story,1962,1962,1188,0,0,0,NA,0,4,2010,WD,Normal,157900
1448,60,RL,80,10000,Reg,CollgCr,2Story,1995,1996,1220,870,0,1,TA,0,12,2007,WD,Normal,240000
1449,50,RL,70,11767,Reg,Edwards,2Story,1910,2000,796,550,0,0,NA,0,5,2007,WD,Normal,112000
1450,180,RM,21,1533,Reg,MeadowV,SFoyer,1970,1970,630,0,0,0,NA,0,8,2006,WD,Abnorml,92000
1451,90,RL,60,9000,Reg,NAmes,2Story,1974,1974,896,896,0,0,NA,0,9,2009,WD,Normal,136000
1452,20,RL,78,9262,Reg,Somerst,1Story,2008,2009,1578,0,0,1,Gd,0,5,2009,New,Partial,287090
1453,180,RM,35,3675,Reg,Edwards,SLvl,2005,2005,1072,0,0,0,NA,0,5,2006,WD,Normal,145000
1454,20,RL,90,17217,Reg,Mitchel,1Story,2006,2006,1140,0,0,0,NA,0,7,2006,WD,Abnorml,84500
1455,20,FV,62,7500,Reg,Somerst,1Story,2004,2005,1221,0,0,0,NA,0,10,2009,WD,Normal,185000
1456,60,RL,62,7917,Reg,Gilbert,2Story,1999,2000,953,694,0,1,TA,0,8,2007,WD,Normal,175000
1457,20,RL,85,13175,Reg,NWAmes,1Story,1978,1988,2073,0,0,2,TA,0,2,2010,WD,Normal,210000
1458,70,RL,66,9042,Reg,Crawfor,2Story,1941,2006,1188,1152,0,2,Gd,2500,5,2010,WD,Normal,266500
1459,20,RL,68,9717,Reg,NAmes,1Story,1950,1996,1078,0,0,0,NA,0,4,2010,WD,Normal,142125
1460,20,RL,75,9937,Reg,Edwards,1Story,1965,1965,1256,0,0,0,NA,0,6,2008,WD,Normal,147500
